Croisement	F_ID	OrigineF	Cohorte_F	M_ID	Origine_M	Cohorte_M	Year	Stocking_Year	Type	Offspring	Family	Cross	Family_N	Family_L	X	Dead_byF	Dead_byF2	Dead	Survival	Offspring_Surv
19T2319T24	19T23	Romaine	2018	19T24	Romaine	2018	2021	2022	SSRR	2814	RO4-3C	RO4	3	C	RO4-3	3546	3546	1182	0.580007106478739	1632.33333333333
19T0920T07	19T09	Romaine	2018	20T07	Romaine	2019	2021	2022	SSRR	763	RO5-1A	RO5	1	A	RO5-1	466	466	155,3333333	0.796328671328671	607.333333333334
19T0913070	19T09	Romaine	2018	13070	Romaine	2013	2021	2022	SSRR	763	RO5-1B	RO5	1	B	RO5-1	466	466	155,3333333	0.796328671328671	607.333333333334
19T0913011	19T09	Romaine	2018	13011	Romaine	2013	2021	2022	SSRR	763	RO5-1C	RO5	1	C	RO5-1	466	466	155,3333333	0.796328671328671	607.333333333334
19T0420T07	19T04	Romaine	2018	20T07	Romaine	2019	2021	2022	SSRR	1685	RO5-2A	RO5	2	A	RO5-2	961	961	320,3333333	0.809891196834817	1364.66666666667
19T0413070	19T04	Romaine	2018	13070	Romaine	2013	2021	2022	SSRR	1685	RO5-2B	RO5	2	B	RO5-2	961	961	320,3333333	0.809891196834817	1364.66666666667
19T0413011	19T04	Romaine	2018	13011	Romaine	2013	2021	2022	SSRR	1685	RO5-2C	RO5	2	C	RO5-2	961	961	320,3333333	0.809891196834817	1364.66666666667
19T0820T07	19T08	Romaine	2018	20T07	Romaine	2019	2021	2022	SSRR	1738	RO5-3A	RO5	3	A	RO5-3	488	488	162,6666667	0.90638787646269	1575
19T0813070	19T08	Romaine	2018	13070	Romaine	2013	2021	2022	SSRR	1738	RO5-3B	RO5	3	B	RO5-3	488	488	162,6666667	0.90638787646269	1575
19T0813011	19T08	Romaine	2018	13011	Romaine	2013	2021	2022	SSRR	1738	RO5-3C	RO5	3	C	RO5-3	488	488	162,6666667	0.90638787646269	1575
1800118002	18001	Romaine	2018	18002	Romaine	2018	2021	2022	SSRR	2289	RO8-1A	RO8	1	A	RO8-1	645	645	215	0.906086196854979	2074.33333333333
1800119T15	18001	Romaine	2018	19T15	Romaine	2018	2021	2022	SSRR	2289	RO8-1B	RO8	1	B	RO8-1	645	645	215	0.906086196854979	2074.33333333333
1800119T24	18001	Romaine	2018	19T24	Romaine	2018	2021	2022	SSRR	2289	RO8-1C	RO8	1	C	RO8-1	645	645	215	0.906086196854979	2074.33333333333
19T0118002	19T01	Romaine	2018	18002	Romaine	2018	2021	2022	SSRR	1653	RO8-2A	RO8	2	A	RO8-2	1173	1173	391	0.763412666397742	1261.66666666667
19T0119T15	19T01	Romaine	2018	19T15	Romaine	2018	2021	2022	SSRR	1653	RO8-2B	RO8	2	B	RO8-2	1173	1173	391	0.763412666397742	1261.66666666667
19T0119T24	19T01	Romaine	2018	19T24	Romaine	2018	2021	2022	SSRR	1653	RO8-2C	RO8	2	C	RO8-2	1173	1173	391	0.763412666397742	1261.66666666667
19T2218002	19T22	Romaine	2018	18002	Romaine	2018	2021	2022	SSRR	3062	RO8-3A	RO8	3	A	RO8-3	372	372	124	0.959503592423253	2938
19T2219T15	19T22	Romaine	2018	19T15	Romaine	2018	2021	2022	SSRR	3062	RO8-3B	RO8	3	B	RO8-3	372	372	124	0.959503592423253	2938
19T2219T24	19T22	Romaine	2018	19T24	Romaine	2018	2021	2022	SSRR	3062	RO8-3C	RO8	3	C	RO8-3	372	372	124	0.959503592423253	2938
1721120039	17211	Puyjalon	2017	20039	Puyjalon	2020	2021	2022	SSRR	2413	PU1-1A	PU1	1	A	PU1-1	4015	4015	1338,333333	0.445288753799393	1074.33333333334
1721119060	17211	Puyjalon	2017	19060	Puyjalon	2019	2021	2022	SSRR	2413	PU1-1B	PU1	1	B	PU1-1	4015	4015	1338,333333	0.445288753799393	1074.33333333334
1721120060	17211	Puyjalon	2017	20060	Puyjalon	2020	2021	2022	SSRR	2413	PU1-1C	PU1	1	C	PU1-1	4015	4015	1338,333333	0.445288753799393	1074.33333333334
1503420039	15034	Puyjalon	2015	20039	Puyjalon	2020	2021	2022	SSRR	2522	PU1-2A	PU1	2	A	PU1-2	4460	4460	1486,666667	0.410442828816921	1035
1503419060	15034	Puyjalon	2015	19060	Puyjalon	2019	2021	2022	SSRR	2522	PU1-2B	PU1	2	B	PU1-2	4460	4460	1486,666667	0.410442828816921	1035
1503420060	15034	Puyjalon	2015	20060	Puyjalon	2020	2021	2022	SSRR	2522	PU1-2C	PU1	2	C	PU1-2	4460	4460	1486,666667	0.410442828816921	1035
1904220039	19042	Puyjalon	2019	20039	Puyjalon	2020	2021	2022	SSRR	3003	PU1-3A	PU1	3	A	PU1-3	1250	1250	416,6666667	0.861265260821309	2586.66666666666
1904219060	19042	Puyjalon	2019	19060	Puyjalon	2019	2021	2022	SSRR	3003	PU1-3B	PU1	3	B	PU1-3	1250	1250	416,6666667	0.861265260821309	2586.66666666666
1904220060	19042	Puyjalon	2019	20060	Puyjalon	2020	2021	2022	SSRR	3003	PU1-3C	PU1	3	C	PU1-3	1250	1250	416,6666667	0.861265260821309	2586.66666666666
1402620049	14026	Puyjalon	2014	20049	Puyjalon	2020	2021	2022	SSRR	2455	PU2-1A	PU2	1	A	PU2-1	2774	2774	924,6666667	0.623303064498826	1530.00333333333
1402619054	14026	Puyjalon	2014	19054	Puyjalon	2019	2021	2022	SSRR	2455	PU2-1B	PU2	1	B	PU2-1	2774	2774	924,6666667	0.623303064498826	1530.00333333333
1402614033	14026	Puyjalon	2014	14033	Puyjalon	2014	2021	2022	SSRR	2455	PU2-1C	PU2	1	C	PU2-1	2774	2774	924,6666667	0.623303064498826	1530.00333333333
1721220049	17212	Puyjalon	2017	20049	Puyjalon	2020	2021	2022	SSRR	1711	PU2-2A	PU2	2	A	PU2-2	1088	1088	362,6666667	0.788038184297682	1348.33333333333
1721219054	17212	Puyjalon	2017	19054	Puyjalon	2019	2021	2022	SSRR	1711	PU2-2B	PU2	2	B	PU2-2	1088	1088	362,6666667	0.788038184297682	1348.33333333333
1721214033	17212	Puyjalon	2017	14033	Puyjalon	2014	2021	2022	SSRR	1711	PU2-2C	PU2	2	C	PU2-2	1088	1088	362,6666667	0.788038184297682	1348.33333333333
1401920049	14019	Puyjalon	2014	20049	Puyjalon	2020	2021	2022	SSRR	726	PU2-3A	PU2	3	A	PU2-3	1554	1554	518	0.286176912370637	207.67
1401919054	14019	Puyjalon	2014	19054	Puyjalon	2019	2021	2022	SSRR	726	PU2-3B	PU2	3	B	PU2-3	1554	1554	518	0.286176912370637	207.67
1401914033	14019	Puyjalon	2014	14033	Puyjalon	2014	2021	2022	SSRR	726	PU2-3C	PU2	3	C	PU2-3	1554	1554	518	0.286176912370637	207.67
1720620049	17206	Puyjalon	2017	20049	Puyjalon	2020	2021	2022	LARSA	3852	PU3-1A	PU3	1	A	PU3-1	#REF!	1158	579	0.849688473520249	3273
1720619054	17206	Puyjalon	2017	19054	Puyjalon	2019	2021	2022	LARSA	3852	PU3-1B	PU3	1	B	PU3-1	#REF!	1158	579	0.849688473520249	3273
1720114167	17201	Puyjalon	2017	14167	Puyjalon	2014	2021	2022	LARSA	5676	PU7-1A	PU7	1	A	PU7-1	#REF!	2559	1279,5	0.774577167019027	4396.5
1720120060	17201	Puyjalon	2017	20060	Puyjalon	2020	2021	2022	LARSA	5676	PU7-1B	PU7	1	B	PU7-1	#REF!	2559	1279,5	0.774577167019027	4396.5
1720214167	17202	Puyjalon	2017	14167	Puyjalon	2014	2021	2022	LARSA	2300	PU7-2A	PU7	2	A	PU7-2	#REF!	1947	973,5	0.576739130434783	1326.5
1720220060	17202	Puyjalon	2017	20060	Puyjalon	2020	2021	2022	LARSA	1502	PU7-2B	PU7	2	B	PU7-2	#REF!	1947	973,5	0.351864181091877	528.5
1721313034	17213	Puyjalon	2017	13034	Puyjalon	2013	2021	2022	LARSA	2059	PU8-1A	PU8	1	A	PU8-1	#REF!	1319	659,5	0.67969888295289	1399.5
1721313187	17213	Puyjalon	2017	13187	Puyjalon	2013	2021	2022	LARSA	2059	PU8-1B	PU8	1	B	PU8-1	#REF!	1319	659,5	0.67969888295289	1399.5
1720614167	17206	Puyjalon	2017	14167	Puyjalon	2014	2021	2022	LARSA	657	PU5-1A	PU5	1	A	PU5-1	#REF!	489	163	0.751902587519026	494
1720614087	17206	Puyjalon	2017	14087	Puyjalon	2014	2021	2022	LARSA	657	PU5-1B	PU5	1	B	PU5-1	#REF!	489	163	0.751902587519026	494
1720614129	17206	Puyjalon	2017	14129	Puyjalon	2014	2021	2022	LARSA	657	PU5-1C	PU5	1	C	PU5-1	#REF!	489	163	0.751902587519026	494
1720214087	17202	Puyjalon	2017	14087	Puyjalon	2014	2021	2022	LARSA	798	PU5-2B	PU5	2	B	PU5-2	#REF!	341	113,6666667	0.857560568086884	684.333333333333
1720214129	17202	Puyjalon	2017	14129	Puyjalon	2014	2021	2022	LARSA	798	PU5-2C	PU5	2	C	PU5-2	#REF!	341	113,6666667	0.857560568086884	684.333333333333
1905314167	19053	Puyjalon	2019	14167	Puyjalon	2014	2021	2022	LARSA	861	PU5-3A	PU5	3	A	PU5-3	#REF!	349	116,3333333	0.865354938271605	747.666666666667
1905314087	19053	Puyjalon	2019	14087	Puyjalon	2014	2021	2022	LARSA	861	PU5-3B	PU5	3	B	PU5-3	#REF!	349	116,3333333	0.865354938271605	747.666666666667
1905314129	19053	Puyjalon	2019	14129	Puyjalon	2014	2021	2022	LARSA	861	PU5-3C	PU5	3	C	PU5-3	#REF!	349	116,3333333	0.865354938271605	747.666666666667
1720519060	17205	Puyjalon	2017	19060	Puyjalon	2019	2021	2022	LARSA	5519	PU6-1A	PU6	1	A	PU6-1	757	757	378,5	0.93141873527813	5140.5
1720520060	17205	Puyjalon	2017	20060	Puyjalon	2020	2021	2022	LARSA	5519	PU6-1B	PU6	1	B	PU6-1	757	757	378,5	0.93141873527813	5140.5
1720419060	17204	Puyjalon	2017	19060	Puyjalon	2019	2021	2022	LARSA	4725	PU6-2A	PU6	2	A	PU6-2	2095	2095	1047,5	0.778306878306878	3677.5
1720420060	17204	Puyjalon	2017	20060	Puyjalon	2020	2021	2022	LARSA	4725	PU6-2B	PU6	2	B	PU6-2	2095	2095	1047,5	0.778306878306878	3677.5
1720314091	17203	Puyjalon	2017	14091	Puyjalon	2014	2022	2023	LARSA	3363	PU10-1A	PU10	1	A	PU10-1	5099	5099	1699,666667	0.494547977795401	1663
1720320060	17203	Puyjalon	2017	20060	Puyjalon	2020	2022	2023	LARSA	3363	PU10-1B	PU10	1	B	PU10-1	5099	5099	1699,666667	0.494547977795401	1663
1720320049	17203	Puyjalon	2017	20049	Puyjalon	2020	2022	2023	LARSA	3363	PU10-1C	PU10	1	C	PU10-1	5099	5099	1699,666667	0.494547977795401	1663
2010220079	20102	Puyjalon	2020	20079	Puyjalon	2020	2022	2023	SSRR	2412	PU1-1A	PU1	1	A	PU1-1	1054	1054	351,3333333	0.854359541246373	2061
2010220023	20102	Puyjalon	2020	20023	Puyjalon	2020	2022	2023	SSRR	2412	PU1-1B	PU1	1	B	PU1-1	1054	1054	351,3333333	0.854359541246373	2061
2010220081	20102	Puyjalon	2020	20081	Puyjalon	2020	2022	2023	SSRR	2412	PU1-1C	PU1	1	C	PU1-1	1054	1054	351,3333333	0.854359541246373	2061
1904020079	19040	Puyjalon	2019	20079	Puyjalon	2020	2022	2023	SSRR	1187	PU1-2A	PU1	2	A	PU1-2	971	971	323,6666667	0.727400336889387	863.666666666663
1904020023	19040	Puyjalon	2019	20023	Puyjalon	2020	2022	2023	SSRR	1187	PU1-2B	PU1	2	B	PU1-2	971	971	323,6666667	0.727400336889387	863.666666666663
1904020081	19040	Puyjalon	2019	20081	Puyjalon	2020	2022	2023	SSRR	1187	PU1-2C	PU1	2	C	PU1-2	971	971	323,6666667	0.727400336889387	863.666666666663
2010120079	20101	Puyjalon	2020	20079	Puyjalon	2020	2022	2023	SSRR	1204	PU1-3A	PU1	3	A	PU1-3	554	554	184,6666667	0.846622369878184	1019.33333333333
2010120023	20101	Puyjalon	2020	20023	Puyjalon	2020	2022	2023	SSRR	1204	PU1-3B	PU1	3	B	PU1-3	554	554	184,6666667	0.846622369878184	1019.33333333333
2010120081	20101	Puyjalon	2020	20081	Puyjalon	2020	2022	2023	SSRR	1204	PU1-3C	PU1	3	C	PU1-3	554	554	184,6666667	0.846622369878184	1019.33333333333
1905120081	19051	Puyjalon	2019	20081	Puyjalon	2020	2022	2023	SSRR	1699	PU2-1A	PU2	1	A	PU2-1	1378	1378	459,3333333	0.729591836734694	1239.33333333334
1905119036	19051	Puyjalon	2019	19036	Puyjalon	2019	2022	2023	SSRR	1699	PU2-1B	PU2	1	B	PU2-1	1378	1378	459,3333333	0.729591836734694	1239.33333333334
1905119054	19051	Puyjalon	2019	19054	Puyjalon	2019	2022	2023	SSRR	1699	PU2-1C	PU2	1	C	PU2-1	1378	1378	459,3333333	0.729591836734694	1239.33333333334
2007820081	20078	Puyjalon	2020	20081	Puyjalon	2020	2022	2023	SSRR	2314	PU2-2A	PU2	2	A	PU2-2	915	915	305	0.868212588218349	2009.33333333333
2007819036	20078	Puyjalon	2020	19036	Puyjalon	2019	2022	2023	SSRR	2314	PU2-2B	PU2	2	B	PU2-2	915	915	305	0.868212588218349	2009.33333333333
2007819054	20078	Puyjalon	2020	19054	Puyjalon	2019	2022	2023	SSRR	2314	PU2-2C	PU2	2	C	PU2-2	915	915	305	0.868212588218349	2009.33333333333
2003220081	20032	Puyjalon	2020	20081	Puyjalon	2020	2022	2023	SSRR	1947	PU2-3A	PU2	3	A	PU2-3	895	895	298,3333333	0.84679904142417	1649
2003219036	20032	Puyjalon	2020	19036	Puyjalon	2019	2022	2023	SSRR	1947	PU2-3B	PU2	3	B	PU2-3	895	895	298,3333333	0.84679904142417	1649
2003219054	20032	Puyjalon	2020	19054	Puyjalon	2019	2022	2023	SSRR	1947	PU2-3C	PU2	3	C	PU2-3	895	895	298,3333333	0.84679904142417	1649
1906620079	19066	Puyjalon	2019	20079	Puyjalon	2020	2022	2023	SSRR	1229	PU3-1A	PU3	1	A	PU3-1	1009	1009	336,3333333	0.726261530113945	892.333333333337
1906620023	19066	Puyjalon	2019	20023	Puyjalon	2020	2022	2023	SSRR	1229	PU3-1B	PU3	1	B	PU3-1	1009	1009	336,3333333	0.726261530113945	892.333333333337
1906619034	19066	Puyjalon	2019	19034	Puyjalon	2019	2022	2023	SSRR	1229	PU3-1C	PU3	1	C	PU3-1	1009	1009	336,3333333	0.726261530113945	892.333333333337
2009520079	20095	Puyjalon	2020	20079	Puyjalon	2020	2022	2023	SSRR	1044	PU3-2A	PU3	2	A	PU3-2	572	572	190,6666667	0.817310763334399	853.000000000003
2009520023	20095	Puyjalon	2020	20023	Puyjalon	2020	2022	2023	SSRR	1044	PU3-2B	PU3	2	B	PU3-2	572	572	190,6666667	0.817310763334399	853.000000000003
2009519034	20095	Puyjalon	2020	19034	Puyjalon	2019	2022	2023	SSRR	1044	PU3-2C	PU3	2	C	PU3-2	572	572	190,6666667	0.817310763334399	853.000000000003
1904420079	19044	Puyjalon	2019	20079	Puyjalon	2020	2022	2023	SSRR	1082	PU3-3A	PU3	3	A	PU3-3	662	662	220,6666667	0.797800855222968	870.666666666663
1904420023	19044	Puyjalon	2019	20023	Puyjalon	2020	2022	2023	SSRR	1082	PU3-3B	PU3	3	B	PU3-3	662	662	220,6666667	0.797800855222968	870.666666666663
1904419034	19044	Puyjalon	2019	19034	Puyjalon	2019	2022	2023	SSRR	1082	PU3-3C	PU3	3	C	PU3-3	662	662	220,6666667	0.797800855222968	870.666666666663
2006820081	20068	Puyjalon	2020	20081	Puyjalon	2020	2022	2023	SSRR	1514	PU4-1A	PU4	1	A	PU4-1	906	906	302	0.80048447478529	1211.66666666667
2006819054	20068	Puyjalon	2020	19054	Puyjalon	2019	2022	2023	SSRR	1514	PU4-1B	PU4	1	B	PU4-1	906	906	302	0.80048447478529	1211.66666666667
2006813123	20068	Puyjalon	2020	13123	Puyjalon	2013	2022	2023	SSRR	1514	PU4-1C	PU4	1	C	PU4-1	906	906	302	0.80048447478529	1211.66666666667
2006120081	20061	Puyjalon	2020	20081	Puyjalon	2020	2022	2023	SSRR	1107	PU4-2A	PU4	2	A	PU4-2	658	658	219,3333333	0.801926550270921	887.999999999997
2006119054	20061	Puyjalon	2020	19054	Puyjalon	2019	2022	2023	SSRR	1107	PU4-2B	PU4	2	B	PU4-2	658	658	219,3333333	0.801926550270921	887.999999999997
2006113123	20061	Puyjalon	2020	13123	Puyjalon	2013	2022	2023	SSRR	1107	PU4-2C	PU4	2	C	PU4-2	658	658	219,3333333	0.801926550270921	887.999999999997
2002020081	20020	Puyjalon	2020	20081	Puyjalon	2020	2022	2023	SSRR	898	PU4-3A	PU4	3	A	PU4-3	883	883	294,3333333	0.672112885258077	603.333333333334
2002019054	20020	Puyjalon	2020	19054	Puyjalon	2019	2022	2023	SSRR	898	PU4-3B	PU4	3	B	PU4-3	883	883	294,3333333	0.672112885258077	603.333333333334
2002013123	20020	Puyjalon	2020	13123	Puyjalon	2013	2022	2023	SSRR	898	PU4-3C	PU4	3	C	PU4-3	883	883	294,3333333	0.672112885258077	603.333333333334
2004020079	20040	Puyjalon	2020	20079	Puyjalon	2020	2022	2023	LARSA	2170	PU5-1A	PU5	1	A	PU5-1	372	372	186	0.914265959898594	1983.5
2004020023	20040	Puyjalon	2020	20023	Puyjalon	2020	2022	2023	LARSA	2170	PU5-1B	PU5	1	B	PU5-1	372	372	186	0.914265959898594	1983.5
1905320079	19053	Puyjalon	2019	20079	Puyjalon	2020	2022	2023	LARSA	1437	PU5-2A	PU5	2	A	PU5-2	333	333	166,5	0.884133611691023	1270.5
1905320023	19053	Puyjalon	2019	20023	Puyjalon	2020	2022	2023	LARSA	1437	PU5-2B	PU5	2	B	PU5-2	333	333	166,5	0.884133611691023	1270.5
1903813018	19038	Puyjalon	2019	13018	Puyjalon	2013	2022	2023	LARSA	1497	PU6-1A	PU6	1	A	PU6-1	1104	1104	368	0.75412026726058	1128.66666666667
1903819060	19038	Puyjalon	2019	19060	Puyjalon	2019	2022	2023	LARSA	1497	PU6-1B	PU6	1	B	PU6-1	1104	1104	368	0.75412026726058	1128.66666666667
1903814132	19038	Puyjalon	2019	14132	Puyjalon	2014	2022	2023	LARSA	1497	PU6-1C	PU6	1	C	PU6-1	1104	1104	368	0.75412026726058	1128.66666666667
2006313018	20063	Puyjalon	2020	13018	Puyjalon	2013	2022	2023	LARSA	1893	PU6-2A	PU6	2	A	PU6-2	962	962	320,6666667	0.830574145825995	1572
2006319060	20063	Puyjalon	2020	19060	Puyjalon	2019	2022	2023	LARSA	1893	PU6-2B	PU6	2	B	PU6-2	962	962	320,6666667	0.830574145825995	1572
2006314132	20063	Puyjalon	2020	14132	Puyjalon	2014	2022	2023	LARSA	1893	PU6-2C	PU6	2	C	PU6-2	962	962	320,6666667	0.830574145825995	1572
1905513018	19055	Puyjalon	2019	13018	Puyjalon	2013	2022	2023	LARSA	1148	PU6-3A	PU6	3	A	PU6-3	587	587	195,6666667	0.829558652729384	952.333333333333
1905519060	19055	Puyjalon	2019	19060	Puyjalon	2019	2022	2023	LARSA	1148	PU6-3B	PU6	3	B	PU6-3	587	587	195,6666667	0.829558652729384	952.333333333333
1905514132	19055	Puyjalon	2019	14132	Puyjalon	2014	2022	2023	LARSA	1148	PU6-3C	PU6	3	C	PU6-3	587	587	195,6666667	0.829558652729384	952.333333333333
2006220023	20062	Puyjalon	2020	20023	Puyjalon	2020	2022	2023	LARSA	1623	PU7-1A	PU7	1	A	PU7-1	593	593	197,6666667	0.8782340862423	1425.66666666666
2006220079	20062	Puyjalon	2020	20079	Puyjalon	2020	2022	2023	LARSA	1623	PU7-1B	PU7	1	B	PU7-1	593	593	197,6666667	0.8782340862423	1425.66666666666
2006219036	20062	Puyjalon	2020	19036	Puyjalon	2019	2022	2023	LARSA	1623	PU7-1C	PU7	1	C	PU7-1	593	593	197,6666667	0.8782340862423	1425.66666666666
2005320023	20053	Puyjalon	2020	20023	Puyjalon	2020	2022	2023	LARSA	673	PU7-2A	PU7	2	A	PU7-2	1910	1910	636,6666667	0.053987122337791	36.3333333333334
2005320079	20053	Puyjalon	2020	20079	Puyjalon	2020	2022	2023	LARSA	673	PU7-2B	PU7	2	B	PU7-2	1910	1910	636,6666667	0.053987122337791	36.3333333333334
2005319036	20053	Puyjalon	2020	19036	Puyjalon	2019	2022	2023	LARSA	673	PU7-2C	PU7	2	C	PU7-2	1910	1910	636,6666667	0.053987122337791	36.3333333333334
2003420023	20034	Puyjalon	2020	20023	Puyjalon	2020	2022	2023	LARSA	1252	PU7-3A	PU7	3	A	PU7-3	2068	2068	689,3333333	0.449414270500532	562.666666666667
2003420079	20034	Puyjalon	2020	20079	Puyjalon	2020	2022	2023	LARSA	1252	PU7-3B	PU7	3	B	PU7-3	2068	2068	689,3333333	0.449414270500532	562.666666666667
2003419036	20034	Puyjalon	2020	19036	Puyjalon	2019	2022	2023	LARSA	1252	PU7-3C	PU7	3	C	PU7-3	2068	2068	689,3333333	0.449414270500532	562.666666666667
2007619034	20076	Puyjalon	2020	19034	Puyjalon	2019	2022	2023	LARSA	1103	PU8-1A	PU8	1	A	PU8-1	1361	1361	453,6666667	0.58882175226586	649.666666666663
2007619041	20076	Puyjalon	2020	19041	Puyjalon	2019	2022	2023	LARSA	1103	PU8-1B	PU8	1	B	PU8-1	1361	1361	453,6666667	0.58882175226586	649.666666666663
2007614102	20076	Puyjalon	2020	14102	Puyjalon	2014	2022	2023	LARSA	1103	PU8-1C	PU8	1	C	PU8-1	1361	1361	453,6666667	0.58882175226586	649.666666666663
2004419034	20044	Puyjalon	2020	19034	Puyjalon	2019	2022	2023	LARSA	1153	PU8-2A	PU8	2	A	PU8-2	1874	1874	624,6666667	0.458068247541933	528.000000000003
2004419041	20044	Puyjalon	2020	19041	Puyjalon	2019	2022	2023	LARSA	1153	PU8-2B	PU8	2	B	PU8-2	1874	1874	624,6666667	0.458068247541933	528.000000000003
2004414102	20044	Puyjalon	2020	14102	Puyjalon	2014	2022	2023	LARSA	1153	PU8-2C	PU8	2	C	PU8-2	1874	1874	624,6666667	0.458068247541933	528.000000000003
1905319034	19053	Puyjalon	2019	19034	Puyjalon	2019	2022	2023	LARSA	771	PU8-3A	PU8	3	A	PU8-3	1150	1150	383,3333333	0.502810203199308	387.666666666667
1905319041	19053	Puyjalon	2019	19041	Puyjalon	2019	2022	2023	LARSA	771	PU8-3B	PU8	3	B	PU8-3	1150	1150	383,3333333	0.502810203199308	387.666666666667
1905314102	19053	Puyjalon	2019	14102	Puyjalon	2014	2022	2023	LARSA	771	PU8-3C	PU8	3	C	PU8-3	1150	1150	383,3333333	0.502810203199308	387.666666666667
2008714151	20087	Puyjalon	2020	14151	Puyjalon	2014	2022	2023	LARSA	964	PU9-1A	PU9	1	A	PU9-1	396	396	132	0.863117870722433	832.333333333333
2008714156	20087	Puyjalon	2020	14156	Puyjalon	2014	2022	2023	LARSA	964	PU9-1B	PU9	1	B	PU9-1	396	396	132	0.863117870722433	832.333333333333
2008715038	20087	Puyjalon	2020	15038	Puyjalon	2015	2022	2023	LARSA	964	PU9-1C	PU9	1	C	PU9-1	396	396	132	0.863117870722433	832.333333333333
20T0920T14	20T09	Romaine	2019	20T14	Romaine	2019	2022	2023	LARSA	1779	RO1-1A	RO1	1	A	RO1-1	355	355	118,3333333	0.935885858768286	1727.33333333334
20T0920024	20T09	Romaine	2019	20024	Romaine	2020	2022	2023	LARSA	1779	RO1-1B	RO1	1	B	RO1-1	355	355	118,3333333	0.935885858768286	1727.33333333334
20T0920T15	20T09	Romaine	2019	20T15	Romaine	2019	2022	2023	LARSA	1779	RO1-1C	RO1	1	C	RO1-1	355	355	118,3333333	0.935885858768286	1727.33333333334
20T0420T14	20T04	Romaine	2019	20T14	Romaine	2019	2022	2023	LARSA	1064	RO1-2A	RO1	2	A	RO1-2	1783	1783	594,3333333	0.441416040100251	469.666666666667
20T0420024	20T04	Romaine	2019	20024	Romaine	2020	2022	2023	LARSA	1064	RO1-2B	RO1	2	B	RO1-2	1783	1783	594,3333333	0.441416040100251	469.666666666667
20T0420T15	20T04	Romaine	2019	20T15	Romaine	2019	2022	2023	LARSA	1064	RO1-2C	RO1	2	C	RO1-2	1783	1783	594,3333333	0.441416040100251	469.666666666667
19T0720T14	19T07	Romaine	2018	20T14	Romaine	2019	2022	2023	LARSA	2844	RO1-3A	RO1	3	A	RO1-3	2394	2394	798	0.719409282700422	2046
19T0720024	19T07	Romaine	2018	20024	Romaine	2020	2022	2023	LARSA	2844	RO1-3B	RO1	3	B	RO1-3	2394	2394	798	0.719409282700422	2046
19T0720T15	19T07	Romaine	2018	20T15	Romaine	2019	2022	2023	LARSA	2844	RO1-3C	RO1	3	C	RO1-3	2394	2394	798	0.719409282700422	2046
20T1119T19	20T11	Romaine	2019	19T19	Romaine	2018	2022	2023	LARSA	915	RO2-1A	RO2	1	A	RO2-1	389	389	129,6666667	0.858287795992714	785.333333333333
20T1119039	20T11	Romaine	2019	19039	Romaine	2019	2022	2023	LARSA	915	RO2-1B	RO2	1	B	RO2-1	389	389	129,6666667	0.858287795992714	785.333333333333
20T1119050	20T11	Romaine	2019	19050	Romaine	2019	2022	2023	LARSA	915	RO2-1C	RO2	1	C	RO2-1	389	389	129,6666667	0.858287795992714	785.333333333333
19T2619T19	19T26	Romaine	2018	19T19	Romaine	2018	2022	2023	LARSA	1258	RO2-2A	RO2	2	A	RO2-2	701	701	233,6666667	0.814255431902491	1024.33333333333
19T2619039	19T26	Romaine	2018	19039	Romaine	2019	2022	2023	LARSA	1258	RO2-2B	RO2	2	B	RO2-2	701	701	233,6666667	0.814255431902491	1024.33333333333
19T2619050	19T26	Romaine	2018	19050	Romaine	2019	2022	2023	LARSA	1258	RO2-2C	RO2	2	C	RO2-2	701	701	233,6666667	0.814255431902491	1024.33333333333
19T1019T19	19T10	Romaine	2018	19T19	Romaine	2018	2022	2023	LARSA	1739	RO2-3A	RO2	3	A	RO2-3	2280	2280	760	0.562967222541691	979
19T1019039	19T10	Romaine	2018	19039	Romaine	2019	2022	2023	LARSA	1739	RO2-3B	RO2	3	B	RO2-3	2280	2280	760	0.562967222541691	979
19T1019050	19T10	Romaine	2018	19050	Romaine	2019	2022	2023	LARSA	1739	RO2-3C	RO2	3	C	RO2-3	2280	2280	760	0.562967222541691	979
20T0520T12	20T05	Romaine	2019	20T12	Romaine	2019	2022	2023	LARSA	1562	RO3-1A	RO3	1	A	RO3-1	501	501	125,25	0.919827172347576	1437
20T0520T03	20T05	Romaine	2019	20T03	Romaine	2019	2022	2023	LARSA	1562	RO3-1B	RO3	1	B	RO3-1	501	501	125,25	0.919827172347576	1437
20T0520T08	20T05	Romaine	2019	20T08	Romaine	2019	2022	2023	LARSA	1562	RO3-1C	RO3	1	C	RO3-1	501	501	125,25	0.919827172347576	1437
20T0519T13	20T05	Romaine	2019	19T13	Romaine	2018	2022	2023	LARSA	1562	RO3-1D	RO3	1	D	RO3-1	501	501	125,25	0.919827172347576	1437
2008520T12	20085	Romaine	2020	20T12	Romaine	2019	2022	2023	LARSA	916	RO3-2A	RO3	2	A	RO3-2	353	353	88,25	0.903683492496589	828
2008520T03	20085	Romaine	2020	20T03	Romaine	2019	2022	2023	LARSA	916	RO3-2B	RO3	2	B	RO3-2	353	353	88,25	0.903683492496589	828
2008520T08	20085	Romaine	2020	20T08	Romaine	2019	2022	2023	LARSA	916	RO3-2C	RO3	2	C	RO3-2	353	353	88,25	0.903683492496589	828
