Ne																																																																																		
npops = 14																																																																																		
nloci = 41																																																																																		
																																																																																		
	NGS-SSsp2210		NGS-SsaD486		Ssa-1.7		Ssa-10.1		Ssa-10.2		Ssa-11.2		Ssa-11.3		Ssa-11.5		Ssa-11.8		Ssa-12.5		Ssa-13.8		Ssa-14.2		Ssa-14.3		Ssa-14.5		Ssa-14.6		Ssa-14.8		Ssa-15.1		Ssa-15.3		Ssa-15.7		Ssa-17.1		Ssa-18.7		Ssa-19.1		Ssa-19.2		Ssa-19.3		Ssa-2.1		Ssa-2.2		Ssa-2.7		Ssa-20.2		Ssa-21.2		Ssa-22.2		Ssa-22.9		Ssa-22.d31		Ssa-25.11		Ssa-25.2		Ssa-26.1		Ssa-4.d44		Ssa-5.2		Ssa-6.2		Ssa-7.12		Ssa-9.3		Ssa-9.8	
24R0140	25	49	32	36	49	55	37	40	51	51	73	73	57	63	37	37	?	?	69	69	?	?	42	42	64	64	36	39	45	45	60	63	43	46	53	53	73	79	46	55	68	71	62	62	38	38	52	55	28	34	35	44	31	43	15	39	?	?	59	80	64	64	50	50	39	39	42	51	57	57	35	37	43	49	40	46	45	51	37	37	31	34
24R0143	25	25	40	52	52	55	40	43	51	51	43	58	54	54	46	46	?	?	69	72	42	42	36	42	64	64	36	39	45	45	60	66	43	46	49	65	67	73	46	46	68	71	56	83	38	38	49	55	28	34	35	41	16	43	?	?	78	78	59	68	64	67	50	50	39	39	36	45	33	57	37	39	43	49	40	46	45	45	40	40	31	31
24R0179	25	65	40	40	46	52	37	40	48	51	49	73	54	63	37	46	73	73	69	69	42	48	42	54	64	64	36	39	42	45	60	66	49	49	62	65	64	64	46	46	71	71	56	56	38	41	49	55	34	34	35	35	34	37	15	42	60	78	71	83	64	64	50	50	39	39	42	42	33	33	35	35	49	49	40	46	30	45	37	37	34	37
24R0190	25	25	32	52	55	55	40	40	48	51	49	73	54	63	46	49	73	73	69	72	42	48	42	60	64	64	36	39	45	45	60	66	43	43	62	65	73	73	46	46	77	77	56	83	38	38	55	55	34	37	41	41	16	34	39	39	60	60	56	59	58	67	50	54	39	51	42	51	33	54	35	37	43	49	40	46	36	45	40	46	31	34
24R0203	25	25	40	52	49	52	37	37	51	51	49	58	54	54	46	46	64	73	69	72	48	48	42	54	64	70	36	36	42	45	63	69	43	43	56	62	64	73	46	46	68	71	56	62	38	38	55	55	34	34	35	35	34	34	42	42	60	78	56	80	58	64	50	50	39	39	42	42	33	33	35	37	43	43	40	40	36	45	37	37	34	37
24R0212	25	65	32	36	49	55	28	37	45	51	73	73	57	63	46	49	64	64	69	69	42	48	42	54	64	64	21	36	45	45	57	60	49	49	53	53	64	67	46	64	68	71	56	56	41	41	52	55	34	34	35	38	43	43	?	?	60	78	65	80	64	64	50	50	39	39	36	51	33	54	37	39	49	49	46	46	45	51	40	46	31	37
24R0325	25	49	32	52	55	55	28	40	48	51	73	73	57	63	46	46	64	73	69	69	42	42	42	42	64	64	21	36	45	45	60	60	46	49	53	53	64	64	46	55	68	68	56	62	38	38	55	55	34	34	35	41	16	16	39	39	78	78	71	71	64	67	50	50	39	39	36	51	54	54	35	35	49	49	40	46	36	45	40	40	34	34
24R0327	25	65	40	52	52	55	37	37	48	51	49	58	54	54	37	49	64	73	69	72	42	42	42	54	70	70	36	36	45	45	57	69	43	49	56	62	73	79	55	64	71	77	56	62	38	38	55	55	34	34	35	35	34	34	?	?	60	78	56	80	58	64	50	50	39	39	36	42	33	57	35	37	49	49	40	46	36	51	37	37	34	37
pop = 2022PU																																																																																		
24R0016	25	37	32	36	55	55	37	37	48	54	49	73	54	54	37	37	64	73	69	72	42	48	42	54	67	70	36	39	42	45	60	66	43	46	53	53	64	73	46	55	68	71	56	62	38	41	52	55	34	34	35	38	37	43	45	45	78	78	65	71	67	67	50	50	39	39	36	51	48	57	35	37	49	49	40	46	36	45	37	40	31	37
24R0026	25	45	36	40	55	55	37	37	48	51	49	73	54	63	37	46	64	73	69	72	42	42	42	54	64	70	36	36	42	45	60	69	43	43	53	56	73	79	46	46	71	71	56	62	38	41	52	55	34	34	35	38	37	43	39	42	78	78	65	71	64	67	50	50	39	39	42	51	54	57	35	37	49	49	40	46	36	45	37	40	31	31
24R0037	25	37	32	36	55	55	28	37	48	54	49	73	54	54	37	37	64	73	69	72	42	42	42	54	64	70	36	39	42	45	60	66	43	46	53	53	64	73	46	64	71	71	56	62	38	41	52	55	34	34	35	35	31	37	45	45	78	78	65	71	64	67	50	50	39	39	36	51	48	57	35	37	49	49	40	46	36	45	37	37	31	37
24R0040	45	45	40	40	55	55	28	43	51	51	49	73	54	66	46	46	73	73	69	69	42	48	42	60	64	64	39	39	45	45	66	66	43	49	53	53	73	79	64	64	71	71	56	62	38	41	49	55	34	34	35	41	37	43	39	39	60	78	56	71	61	64	50	50	39	39	36	42	33	33	35	37	49	49	40	46	45	45	46	46	31	37
24R0043	49	49	40	52	52	55	40	40	51	51	49	58	54	54	37	46	64	73	69	69	48	48	54	54	64	67	36	36	45	45	57	60	49	49	53	53	64	73	67	67	71	71	56	62	38	38	55	55	34	37	35	35	43	43	39	39	60	81	59	80	58	61	50	54	39	39	42	51	57	57	39	39	49	49	40	46	30	45	37	37	37	37
24R0044	25	45	32	40	49	52	37	40	48	51	73	73	57	63	46	49	64	73	69	69	42	42	42	42	64	64	36	39	45	45	57	66	49	49	53	62	64	67	46	55	68	71	56	83	38	41	52	55	34	34	35	35	43	43	15	42	60	60	80	80	64	67	54	56	39	39	48	51	33	54	37	37	49	49	46	46	30	45	37	46	31	31
24R0052	45	45	40	52	55	55	28	43	51	51	58	73	54	54	46	46	64	64	69	69	42	48	42	54	64	70	36	39	45	45	66	69	49	49	53	62	64	79	46	46	71	71	56	62	38	41	52	55	34	34	35	35	37	37	39	39	75	78	71	80	64	64	50	50	39	39	42	51	33	33	35	37	49	49	46	46	45	45	46	46	31	34
24R0066	25	45	36	40	55	55	37	43	51	51	73	73	54	63	37	37	73	73	69	72	42	48	42	54	64	67	36	36	42	45	57	60	49	49	53	86	79	79	46	64	71	71	56	62	38	38	55	55	34	34	35	41	16	43	15	42	78	78	65	80	64	64	50	54	39	39	42	51	33	57	35	39	49	49	40	46	30	51	37	37	34	37
24R0076	25	45	32	32	55	55	37	37	48	51	49	73	54	63	37	46	64	73	69	72	42	42	42	54	64	70	36	36	42	45	60	69	43	43	53	56	73	79	46	64	68	71	56	62	38	41	52	55	34	34	35	38	37	43	?	?	78	78	65	71	64	67	50	50	39	39	42	51	54	57	35	37	49	49	40	46	36	45	37	40	31	31
24R0085	25	45	40	40	49	55	28	28	51	51	58	73	51	63	46	46	73	73	69	69	42	42	42	54	64	64	36	39	45	45	57	66	43	43	62	68	73	79	46	64	68	71	56	62	38	41	49	55	34	37	35	41	16	43	42	42	60	60	59	80	64	64	50	56	39	48	42	42	54	57	37	39	49	49	40	46	45	51	37	40	31	34
24R0089	25	45	40	52	52	55	28	28	51	54	49	73	54	63	37	37	64	64	69	69	42	42	54	60	64	64	21	36	45	45	60	69	43	49	62	62	64	79	46	46	68	71	56	56	38	38	52	52	34	34	35	35	43	43	?	?	60	60	59	80	61	67	50	54	39	39	36	42	33	54	39	39	43	49	40	40	45	45	40	46	28	31
24R0096	25	45	36	52	55	55	37	43	51	51	73	73	54	63	37	46	64	73	69	72	48	48	42	54	67	70	36	36	45	45	57	57	43	49	53	56	64	79	46	64	71	71	56	56	38	38	52	55	28	34	35	35	37	43	?	?	78	78	65	80	64	64	50	54	39	39	42	48	33	57	35	35	49	49	40	40	30	45	37	46	34	37
24R0106	45	45	32	40	55	58	28	37	51	51	49	49	54	57	37	46	64	73	69	72	42	42	42	54	67	70	33	36	42	45	60	66	43	46	53	53	64	73	55	64	71	71	62	80	38	38	49	55	34	34	35	38	31	37	?	?	60	78	59	80	67	70	50	54	39	39	36	42	33	57	35	37	49	49	46	46	36	45	37	40	34	37
24R0122	45	65	36	52	55	55	37	40	48	51	43	49	54	57	37	46	64	73	69	69	42	48	42	54	64	70	36	39	42	42	60	63	49	49	53	62	64	64	46	55	71	77	56	59	38	41	49	52	34	37	35	41	37	43	?	?	60	78	59	80	61	64	50	54	39	39	42	57	33	33	35	37	49	49	40	46	45	51	37	46	31	34
24R0125	25	25	36	52	49	55	37	43	51	51	49	73	54	54	37	46	64	64	69	69	42	48	42	54	64	70	36	39	45	45	69	69	43	46	53	53	73	73	46	46	68	68	56	62	38	41	52	55	34	34	35	41	34	37	42	42	60	60	65	71	64	67	50	50	39	39	42	51	48	57	35	39	49	49	40	40	45	45	37	37	31	37
24R0128	45	45	40	52	52	55	37	43	51	51	58	73	54	54	37	46	64	64	69	69	42	48	42	54	64	70	36	39	45	45	66	69	43	49	53	53	73	79	46	64	71	71	56	62	38	41	49	55	34	34	35	35	37	37	?	?	75	78	56	71	61	64	50	50	39	39	42	51	33	48	35	37	49	49	40	46	45	45	46	46	31	37
24R0135	25	37	40	52	52	55	28	28	51	54	49	73	54	63	37	46	64	64	69	69	42	48	54	54	64	64	21	36	45	45	60	69	43	49	53	62	64	64	46	46	68	71	56	56	38	41	52	52	28	34	35	41	43	43	?	?	60	78	59	71	61	64	50	54	39	39	42	42	33	33	37	39	49	49	40	46	45	45	37	46	28	31
24R0145	25	65	36	40	52	55	37	40	51	51	58	73	54	63	46	46	?	?	69	72	?	?	42	42	64	67	36	36	42	45	57	63	49	49	53	86	64	79	46	67	71	71	56	62	38	41	49	55	28	37	35	35	43	43	15	42	78	81	80	80	61	64	50	50	39	39	42	48	33	33	35	39	49	49	46	46	30	30	37	37	37	37
24R0156	25	45	32	52	55	55	37	37	48	51	49	49	54	57	37	37	?	?	69	69	48	48	42	60	64	64	36	39	42	42	60	66	46	49	50	53	73	79	55	64	71	71	56	62	38	38	55	55	34	34	35	35	34	37	39	39	60	81	80	80	58	64	54	54	39	39	36	51	33	33	37	39	49	49	40	40	30	30	46	46	34	34
24R0183	25	45	40	40	55	55	37	43	48	51	58	73	54	66	46	46	64	73	69	69	42	48	42	42	64	64	36	39	45	45	57	66	43	49	53	65	73	79	46	64	71	71	56	62	38	41	49	55	34	34	35	41	37	43	39	39	60	78	56	80	61	64	50	50	39	39	36	42	33	33	35	37	49	49	46	46	45	45	46	46	31	34
24R0187	45	45	32	36	55	55	28	28	51	54	49	73	54	57	37	46	64	73	69	72	42	42	42	54	64	70	36	36	42	45	60	69	43	46	49	56	73	79	46	55	68	71	56	62	38	41	52	55	28	34	35	38	43	43	?	?	78	78	59	65	67	67	50	50	39	39	36	36	54	57	37	37	49	49	40	40	36	45	37	40	31	34
24R0191	25	45	40	56	55	55	28	37	48	51	58	73	51	63	46	46	73	73	69	69	42	48	54	54	64	64	36	39	45	45	57	66	43	43	62	68	61	73	46	46	68	68	62	62	38	38	55	55	34	37	35	41	16	43	15	42	60	81	71	80	64	64	54	54	39	39	36	51	57	57	37	39	49	49	40	46	45	45	37	40	31	37
24R0206	25	65	40	40	52	55	37	40	51	51	58	73	54	63	37	46	64	73	69	72	42	48	42	54	64	64	36	39	42	45	63	66	43	49	53	56	64	79	46	67	71	71	56	62	38	38	55	55	34	37	35	35	43	43	?	?	78	78	65	80	58	64	50	50	39	39	42	51	33	57	39	39	43	49	46	46	30	45	37	37	37	37
24R0213	45	45	40	52	55	55	37	43	48	51	49	73	57	66	37	46	64	73	69	69	42	48	54	54	64	70	36	39	45	45	57	66	49	49	53	62	64	64	46	55	71	71	59	62	38	41	49	52	34	34	35	35	37	37	42	42	60	81	80	80	64	64	50	54	39	39	36	42	33	33	35	37	49	49	40	46	30	45	46	46	34	37
24R0259	45	45	36	40	55	55	43	43	51	51	73	73	54	54	37	37	64	73	69	69	42	48	42	54	64	70	36	39	45	45	57	66	43	49	53	53	73	79	55	64	71	77	59	62	38	41	49	52	34	34	35	41	16	43	81	81	60	81	71	80	64	64	50	54	39	39	51	51	48	57	37	37	49	49	40	46	30	45	37	46	34	37
24R0264	25	45	32	36	55	55	28	37	48	54	49	73	54	54	37	46	64	73	69	72	42	48	42	54	67	70	36	36	42	45	60	69	46	46	49	53	64	73	46	55	68	71	56	62	38	41	52	55	34	34	35	38	37	43	?	?	78	78	59	65	67	67	50	50	39	39	36	51	48	57	35	37	49	49	40	46	36	45	37	37	31	37
24R0351	45	45	40	52	55	55	43	43	51	51	58	73	54	66	46	46	64	73	69	69	42	48	42	54	64	70	36	39	45	45	66	69	49	49	53	62	64	79	46	64	71	71	56	62	38	41	52	55	34	34	35	41	37	43	39	42	60	78	56	71	61	64	50	50	39	39	36	42	33	33	35	37	49	49	40	46	45	45	37	46	34	37
24R0363	25	65	32	56	55	55	40	43	48	51	58	73	54	63	46	46	73	73	69	69	42	42	42	54	64	64	21	36	45	45	60	60	43	43	65	86	73	79	46	55	68	77	83	83	38	38	52	52	34	34	35	41	16	31	45	45	78	78	59	80	64	67	50	56	39	51	36	51	54	57	37	39	43	49	40	46	45	45	40	40	31	37
24R0368	45	45	36	40	55	55	37	43	48	51	49	73	54	57	37	37	64	73	63	69	48	48	42	42	64	64	36	39	42	45	60	66	43	49	53	62	64	73	64	64	71	77	59	62	38	41	52	52	34	34	35	35	37	37	39	39	75	78	71	80	64	64	50	54	39	39	51	51	33	48	37	37	49	49	40	46	45	51	46	46	34	37
pop = 2017RO																																																																																		
19R104	25	45	52	52	49	52	40	40	57	57	49	73	51	57	46	46	73	73	69	69	42	42	42	54	64	64	36	42	45	45	66	69	43	43	59	59	49	79	43	58	68	68	56	62	38	38	55	55	28	34	35	35	34	37	39	42	60	78	80	80	67	70	50	56	39	39	36	42	33	33	35	37	49	49	40	40	45	45	37	40	31	34
19R305	25	25	36	44	46	49	28	40	48	57	73	73	51	63	37	46	64	73	69	72	42	45	42	42	64	64	36	42	45	45	66	69	46	49	65	68	73	79	55	64	68	68	56	68	38	41	55	55	28	34	44	44	37	43	42	42	60	60	65	68	67	67	50	56	39	39	36	42	60	66	35	35	49	49	40	46	30	54	31	40	31	37
19R573	45	45	52	52	52	52	40	40	57	57	49	73	63	66	46	46	73	73	69	69	42	42	42	54	64	64	?	?	45	45	?	?	43	46	59	77	49	73	?	?	68	71	56	62	38	38	49	55	34	37	35	44	37	40	39	42	60	78	?	?	64	67	50	50	39	39	36	42	33	66	33	35	49	49	40	46	45	45	37	37	34	37
19R630	25	45	36	52	49	52	28	40	51	57	49	70	42	63	46	46	73	73	60	69	42	45	42	42	64	64	36	39	42	45	66	69	46	46	56	65	55	73	55	64	68	68	56	62	38	38	55	55	34	37	35	44	16	37	39	42	60	78	65	68	67	67	54	58	39	39	42	51	33	33	35	35	43	49	46	46	30	30	37	46	34	37
19R633	45	45	44	52	49	49	40	40	51	57	43	58	66	66	37	46	73	73	69	69	42	45	42	54	64	70	21	33	45	45	60	60	46	46	53	56	64	64	43	58	68	71	59	62	38	38	49	58	28	34	35	35	34	37	42	42	60	78	59	65	61	67	50	56	39	48	42	51	54	66	35	39	43	49	46	46	45	45	37	37	31	34
19R720	25	45	40	52	49	52	28	28	57	57	49	73	54	63	46	49	73	73	69	69	42	42	42	42	64	64	36	36	42	45	57	60	46	49	65	77	73	73	46	58	68	68	56	59	38	38	52	58	28	34	35	35	16	37	42	42	60	78	68	80	58	70	56	56	39	39	42	48	57	66	35	39	43	52	40	46	45	45	37	40	31	31
19R725	25	45	52	52	49	49	28	40	51	57	49	49	54	57	46	49	73	73	69	72	42	45	42	42	64	70	36	42	45	45	57	66	43	43	59	62	49	73	43	64	68	68	59	62	38	44	52	55	34	34	35	44	37	43	42	42	78	78	68	80	70	70	50	56	39	39	36	42	33	33	35	37	49	49	40	40	45	45	37	37	34	37
19R781	45	49	52	56	52	52	40	40	57	57	43	73	54	63	46	49	73	73	60	69	42	42	42	54	64	64	21	36	45	45	60	69	43	46	59	77	73	79	58	58	68	68	56	56	38	38	52	55	28	34	35	35	37	40	39	42	60	60	80	80	67	67	50	50	39	39	36	42	66	69	35	35	49	49	40	46	45	45	37	37	31	37
19R793	45	45	44	56	52	52	40	40	57	57	73	73	51	66	37	49	73	73	60	69	42	42	42	54	64	64	36	42	45	45	66	69	43	43	59	59	49	79	43	55	71	71	56	56	38	38	52	55	28	34	35	35	34	37	39	39	60	78	68	71	58	64	50	50	39	48	36	42	66	66	33	35	49	49	40	40	45	45	37	37	31	37
19R826	45	49	36	40	49	49	40	40	51	51	49	73	63	66	46	46	73	73	69	72	42	42	42	54	64	70	21	42	45	45	60	66	46	46	56	56	55	64	46	64	68	68	56	59	38	38	55	55	28	37	44	44	37	43	39	42	60	60	80	83	64	67	50	50	39	39	51	51	33	33	35	35	43	49	46	46	45	45	37	37	31	37
19R868	45	45	52	52	49	52	40	40	57	57	49	73	54	63	46	46	64	73	69	69	42	42	42	54	64	64	36	42	45	45	57	66	46	49	56	83	64	73	55	64	68	68	80	80	38	38	49	55	34	34	35	35	37	43	39	48	60	81	68	83	64	64	50	50	39	39	42	51	33	33	35	35	43	49	40	40	45	45	37	40	31	37
19R892	45	45	52	56	52	52	40	40	51	57	49	73	54	66	46	46	73	73	69	69	42	42	42	60	64	70	21	42	45	45	60	66	46	46	53	65	73	73	55	64	68	71	59	74	38	38	55	55	34	37	35	44	34	43	39	42	60	60	68	83	64	67	50	50	39	39	42	51	33	33	35	35	49	49	40	46	45	45	37	37	31	34
21R130	45	45	52	52	52	52	40	40	57	57	49	73	51	51	37	46	64	73	60	69	42	42	42	42	64	64	39	42	42	45	66	66	46	46	65	65	67	67	43	55	68	68	71	74	38	44	52	55	28	37	35	35	34	37	39	42	60	78	59	68	58	67	50	54	39	39	42	42	48	66	35	35	49	49	46	46	30	45	37	37	31	34
pop = 2018RO																																																																																		
20R037	45	45	36	52	46	52	40	40	51	57	73	73	54	66	46	46	73	73	69	69	42	42	42	60	64	70	36	42	45	45	66	81	46	49	56	65	55	73	55	55	68	71	56	74	38	38	55	55	28	34	35	35	34	43	39	42	60	60	65	68	64	70	50	50	39	39	42	51	60	66	35	37	49	49	40	40	30	45	37	40	31	31
20R065	45	45	36	40	46	52	28	28	57	57	49	58	51	54	46	46	73	73	69	69	42	45	42	60	64	64	21	42	45	45	60	66	46	46	77	77	73	73	43	58	71	71	59	59	38	38	55	58	34	34	35	41	34	37	39	42	60	78	59	83	64	70	50	56	39	39	36	42	48	66	35	35	43	49	40	46	30	45	40	40	31	37
20R517	45	45	44	52	46	52	40	40	51	57	73	73	54	66	46	46	73	73	69	72	42	42	42	60	64	64	21	36	45	45	60	81	46	49	53	56	55	73	55	55	71	71	56	74	38	38	55	55	28	34	35	35	34	46	39	42	60	78	65	68	64	70	50	58	39	39	42	51	60	66	37	37	49	49	40	40	30	45	37	40	31	31
20R737	45	49	40	52	46	52	28	40	57	57	58	73	54	54	46	46	73	73	60	69	42	42	42	42	64	64	39	42	42	45	66	66	43	46	65	74	64	67	58	64	68	71	59	74	38	38	55	55	28	34	35	41	34	34	39	39	60	78	68	68	64	67	50	54	39	39	36	42	60	66	35	35	49	49	40	46	30	45	37	37	31	37
20R890	25	45	36	40	46	49	40	40	51	51	49	49	51	54	46	46	73	73	69	69	42	42	42	42	64	64	36	42	45	45	66	69	46	46	56	77	55	73	43	67	68	71	62	62	38	38	49	55	34	34	35	35	37	40	42	42	60	78	65	80	64	67	50	50	39	48	36	42	33	57	35	35	49	49	40	46	36	45	40	40	31	31
20R893	25	45	36	56	46	46	28	40	48	48	49	73	51	66	46	49	64	73	69	69	42	42	42	48	64	64	36	39	45	45	63	81	46	46	65	83	73	73	46	55	68	71	56	62	38	38	55	58	34	34	44	44	43	43	39	42	60	78	65	68	64	64	50	50	39	39	36	54	33	66	35	35	49	49	40	40	30	45	37	40	31	31
20R917	25	45	40	52	46	49	40	40	57	57	70	73	42	63	46	46	64	73	69	72	45	45	42	42	64	64	21	36	45	45	57	60	46	49	56	83	64	73	46	55	71	71	80	80	38	38	49	55	28	34	35	44	37	37	39	42	60	78	62	71	58	64	50	56	39	48	36	36	33	33	35	39	43	49	40	46	45	51	37	37	31	37
20R939	?	?	36	52	46	52	40	40	57	57	49	73	?	?	46	46	64	73	?	?	42	42	42	60	64	64	21	36	45	45	57	60	46	46	53	56	55	79	58	64	71	71	59	62	38	38	52	55	34	34	35	38	34	43	39	42	78	78	65	68	64	64	50	58	39	51	?	?	33	33	35	35	49	49	40	40	30	36	37	46	31	34
20R001	45	49	52	56	49	52	28	40	48	57	49	73	54	63	37	46	64	73	69	69	42	42	42	48	64	64	36	39	45	45	63	69	43	49	53	56	64	73	55	64	68	71	59	62	38	38	49	55	37	37	35	44	43	43	42	42	78	81	59	83	67	67	50	56	39	39	36	51	33	60	35	35	43	49	40	46	45	45	37	37	31	31
20R921	45	45	44	52	46	52	40	40	51	57	73	73	54	66	46	46	73	73	69	72	42	42	42	60	64	64	21	36	45	45	57	60	46	49	53	65	73	73	55	55	68	71	71	83	38	38	52	55	34	34	35	35	34	46	39	42	60	78	65	68	67	70	56	58	39	39	42	51	60	66	35	37	49	49	40	40	45	45	37	40	31	31
pop = 2019RO																																																																																		
21R289	37	45	52	52	46	52	28	40	48	51	58	73	54	66	46	46	73	73	69	69	42	42	42	42	64	70	36	42	45	45	66	69	46	46	65	77	73	73	55	58	68	68	56	62	38	38	55	58	34	34	35	35	34	37	39	42	60	78	68	83	64	64	50	54	39	39	42	51	66	66	35	37	43	49	40	46	45	51	37	37	31	31
21R353	45	45	52	56	46	52	40	40	51	57	73	73	63	66	46	46	73	73	69	69	42	42	42	54	64	70	36	42	45	45	66	69	43	46	59	65	73	79	55	58	68	68	56	62	38	38	52	52	34	37	35	44	37	43	39	39	60	60	68	68	58	64	50	54	39	39	42	51	66	66	35	37	43	43	46	46	30	45	37	37	31	37
21R371	25	25	52	52	46	52	28	40	57	57	43	70	42	60	46	46	73	73	69	69	45	45	42	60	64	64	21	36	45	45	60	69	46	46	65	65	49	73	43	58	68	71	56	59	38	44	52	55	34	34	35	35	16	37	39	42	78	78	59	80	67	70	56	56	39	39	42	51	33	48	35	39	49	49	40	46	45	45	37	40	31	34
21R391	37	45	36	44	46	52	40	40	57	57	73	73	51	66	46	49	73	73	69	69	42	42	42	42	64	64	36	36	45	45	?	?	43	46	59	65	73	79	55	58	68	68	56	62	38	38	52	52	28	34	35	35	34	43	39	42	60	60	65	68	58	64	50	50	39	39	42	51	66	66	35	35	49	49	46	46	45	51	37	40	37	37
21R427	45	45	44	52	46	52	40	40	57	57	49	73	57	63	37	46	64	64	69	72	42	42	42	42	64	70	33	42	45	45	60	66	46	49	65	65	73	79	55	58	68	68	56	59	38	38	49	58	34	34	35	35	16	40	42	42	78	78	65	83	64	64	50	50	39	39	36	51	33	60	35	35	43	49	40	46	45	45	31	37	31	31
21R448	45	45	40	52	46	49	40	40	57	57	58	73	54	63	37	46	73	73	69	69	42	42	42	42	64	70	36	42	45	45	57	66	46	46	65	77	73	73	43	58	68	71	56	59	38	38	49	58	34	34	35	35	37	40	39	42	60	78	65	68	64	67	50	50	39	39	42	51	33	66	35	35	43	49	46	46	45	51	40	40	31	37
21R479	45	45	36	52	49	52	40	40	48	57	49	73	54	63	46	46	73	73	60	69	42	42	42	42	64	64	21	39	42	45	60	66	46	49	53	56	64	73	58	64	68	71	56	59	38	38	52	55	28	34	35	35	16	37	42	42	78	78	62	71	64	67	50	54	39	39	36	42	33	33	35	35	49	49	40	46	45	45	37	37	31	34
22R200	25	45	36	52	46	52	40	40	51	57	58	73	63	66	37	46	73	73	60	60	?	?	42	60	64	64	21	39	45	48	60	66	46	46	56	65	55	73	?	?	68	71	56	71	38	38	52	55	34	37	35	35	34	37	39	42	?	?	59	68	58	70	50	58	39	39	36	42	33	33	35	35	49	49	40	40	30	45	37	37	31	37
22R501	25	45	44	52	46	49	40	40	51	57	58	73	51	66	37	49	73	73	60	69	42	42	42	60	64	64	21	39	45	48	60	66	46	49	65	77	73	73	58	67	68	68	56	68	38	38	55	55	34	34	35	44	16	37	15	15	60	78	59	68	64	70	50	50	39	39	36	51	?	?	35	37	43	43	40	46	45	45	37	37	31	31
22R694	45	45	52	52	52	52	40	40	48	57	58	73	63	63	46	46	73	73	69	69	42	42	42	60	64	64	21	21	45	45	?	?	46	49	56	56	55	64	43	64	?	?	56	62	38	38	55	55	34	37	35	35	34	37	39	42	?	?	?	?	58	64	50	50	39	39	42	51	33	33	35	35	43	49	40	46	30	45	37	37	31	37
pop = 2020RO																																																																																		
22R005	45	45	40	44	49	49	28	28	51	51	49	58	51	57	46	46	64	73	69	69	42	42	42	48	64	64	36	39	45	45	57	66	43	46	74	83	64	73	46	55	68	71	59	59	38	44	55	55	34	34	38	41	43	43	39	42	60	60	59	59	64	70	50	56	39	39	36	36	33	33	35	39	43	49	46	46	30	36	37	40	31	34
22R024	25	45	52	52	52	52	40	40	57	57	43	73	54	60	46	46	73	73	60	72	42	42	42	42	64	64	36	39	45	45	?	?	43	46	53	65	67	73	?	?	?	?	62	71	38	38	52	55	34	37	35	35	34	40	?	?	60	60	59	68	?	?	50	56	39	51	51	54	48	48	35	35	49	49	40	46	30	45	37	46	31	34
22R057	45	45	44	52	46	52	40	40	51	57	43	73	63	66	46	46	73	73	69	69	42	42	42	60	64	64	36	39	42	45	57	66	43	46	56	65	49	55	?	?	68	68	56	71	38	38	55	55	34	34	35	35	34	43	39	42	?	?	68	83	64	67	56	58	?	?	42	54	33	33	35	35	49	49	40	40	45	45	37	37	31	37
22R417	45	45	52	52	46	52	40	40	57	57	43	73	54	60	46	46	73	73	60	69	42	42	42	42	64	64	36	39	45	45	57	66	43	46	53	65	67	73	55	64	68	71	62	74	38	38	52	55	28	34	35	35	34	40	39	42	60	78	59	68	67	70	50	50	39	39	42	54	48	60	35	35	49	49	46	46	30	45	37	46	31	34
22R498	25	25	36	52	46	46	40	40	48	51	49	49	54	66	37	46	64	73	69	72	42	42	42	42	64	70	30	36	45	45	57	60	46	46	53	65	73	73	43	58	68	68	59	59	38	38	55	58	34	34	35	35	16	43	?	?	60	78	62	65	64	64	50	56	39	39	42	51	33	33	35	35	49	49	40	40	30	36	40	40	31	31
22R555	45	45	40	52	46	52	40	40	51	57	49	58	54	54	46	46	73	73	69	69	42	42	42	42	64	70	33	42	45	45	66	66	46	46	65	77	73	73	?	?	68	71	59	62	38	38	52	52	28	34	44	44	31	40	15	15	60	78	80	80	64	64	50	56	39	39	36	36	33	33	35	37	43	49	40	46	30	51	40	40	31	34
22R564	25	45	52	52	46	52	40	40	57	57	58	73	63	66	37	46	73	73	60	69	42	42	42	60	64	64	39	42	45	48	66	66	46	46	56	83	55	73	55	64	68	68	56	62	38	38	52	52	34	37	35	35	34	37	15	15	60	78	68	80	64	70	50	58	39	39	42	51	33	33	35	35	49	49	40	46	30	45	37	40	31	37
22R577	45	45	52	56	49	52	40	40	57	57	49	73	51	63	37	46	73	73	60	69	42	42	42	42	64	64	39	39	45	45	66	69	46	46	65	83	67	73	46	64	68	71	56	71	38	38	52	55	28	28	35	35	34	34	39	42	60	78	68	68	58	67	50	50	?	?	51	51	33	60	35	35	43	49	40	46	30	45	37	37	31	37
22R600	45	49	40	52	49	52	28	40	48	57	73	73	63	63	37	46	64	64	69	69	42	42	42	48	64	64	36	39	45	45	63	69	46	46	65	77	67	73	55	55	68	71	59	74	38	44	52	55	34	37	35	38	43	43	39	42	60	78	59	80	64	67	50	56	39	39	36	42	?	?	35	37	43	49	40	40	30	45	37	40	31	34
22R601	41	45	52	56	46	49	40	40	51	57	49	49	54	54	46	46	64	73	69	72	42	42	42	54	64	64	36	42	?	?	?	?	43	46	53	59	49	73	43	64	68	68	62	80	38	38	49	55	34	34	35	35	16	43	39	48	?	?	65	83	64	64	50	56	39	39	42	42	33	33	35	35	49	49	40	40	45	51	40	40	31	31
