ID	Origin	Stage	Year	Sex	Population	Assigned	Stocking_Year	Mom	Dad	Cross	Type	AgeRiv	Cohorte	Notes
21ALRO057	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO058	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO059	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO060	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO061	Alevins	Fry	2021	F	Romaine	oui	2021	14122	19039	1412219039	SSRR	0	2021	
21ALRO062	Alevins	Fry	2021	F	Romaine	oui	2021	14122	19T13	1412219T13	SSRR	0	2021	
21ALRO063	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO064	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO065	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO066	Alevins	Fry	2021	M	Romaine	oui	2021	14133	19T15	1413319T15	LARSA	0	2021	
21ALRO067	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO068	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO069	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO070	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO071	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO072	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO073	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO074	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO075	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO076	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO077	Alevins	Fry	2021	NA	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO078	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO079	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO080	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO081	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO082	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO083	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO084	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO085	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO086	Alevins	Fry	2021	M	Romaine	oui	2021	13076	14134	1307614134	SSRR	0	2021	
21ALRO088	Alevins	Fry	2021	M	Romaine	oui	2021	13091	19039	1309119039	SSRR	0	2021	
21ALRO089	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO090	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO091	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO092	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO093	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO094	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO095	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO096	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO097	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO098	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO099	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO100	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO101	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO102	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO103	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO104	Alevins	Fry	2021	NA	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO105	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO106	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO107	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO108	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO109	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO110	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO111	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO112	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO113	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO114	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO115	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO116	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO117	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO118	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO119	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO120	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO121	Alevins	Fry	2021	M	Romaine	oui	2021	14062	19050	1406219050	LARSA	0	2021	
21ALRO122	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO123	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO124	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO125	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO126	Alevins	Fry	2021	F	Romaine	oui	2021	13091	19T15	1309119T15	SSRR	0	2021	
21ALRO127	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO128	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO129	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO130	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO131	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO132	Alevins	Fry	2021	NA	Romaine	oui	2021	13091	19039	1309119039	SSRR	0	2021	
21ALRO133	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO134	Alevins	Fry	2021	M	Romaine	oui	2021	13076	14134	1307614134	SSRR	0	2021	
21ALRO135	Alevins	Fry	2021	F	Romaine	oui	2021	14122	19T15	1412219T15	SSRR	0	2021	
21ALRO136	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO137	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO138	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO139	Alevins	Fry	2021	M	Romaine	oui	2021	13091	19T13	1309119T13	SSRR	0	2021	
21ALRO140	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO141	Alevins	Fry	2021	NA	Romaine	oui	2021	13091	19039	1309119039	SSRR	0	2021	
21ALRO142	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO143	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO144	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO145	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO146	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO147	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO148	Alevins	Fry	2021	F	Romaine	oui	2021	13091	19T13	1309119T13	SSRR	0	2021	
21ALRO149	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO150	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO151	Alevins	Fry	2021	F	Romaine	oui	2021	14062	19T15	1406219T15	LARSA	0	2021	
21ALRO152	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO153	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO154	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO155	Alevins	Fry	2021	M	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO156	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO157	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
21ALRO158	Alevins	Fry	2021	F	Romaine	non	NA	NA	NA	NA	W	0	2021	
22ALRO002	Alevins	Fry	2022	F	Puyjalon	non	NA	NA	NA	NA	W	0	2022	
22ALRO003	Alevins	Fry	2022	F	Romaine	oui	2022	19T10	19T28	19T1019T28	SSRR	0	2022	
22ALRO004	Alevins	Fry	2022	F	Romaine	oui	2022	19T22	18002	19T2218002	SSRR	0	2022	
22ALRO006	Alevins	Fry	2022	M	Romaine	oui	2022	19T07	14148	19T0714148	LARSA	0	2022	
22ALRO007	Alevins	Fry	2022	F	Romaine	oui	2022	19T22	19T24	19T2219T24	SSRR	0	2022	
23ALPU001	Alevins	Fry	2023	F	Romaine	oui	2023	20T13	13066	20T1313066	SSRR	0	2023	
23ALPU002	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU003	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU004	Alevins	Fry	2023	F	Puyjalon	oui	2023	20061	13123	2006113123	SSRR	0	2023	
23ALPU005	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU006	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU007	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU008	Alevins	Fry	2023	M	Puyjalon	oui	2023	20063	13018	2006313018	LARSA	0	2023	
23ALPU009	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU010	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU011	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU012	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU013	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU014	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU015	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU016	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU017	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU018	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU019	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU020	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU021	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU022	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU023	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU024	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU025	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU026	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU027	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU028	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU029	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU030	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU031	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU032	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU033	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU034	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU035	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU036	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU037	Alevins	Fry	2023	F	Puyjalon	oui	2023	17203	20049	1720320049	LARSA	0	2023	
23ALPU038	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU039	Alevins	Fry	2023	F	Puyjalon	oui	2023	17203	20060	1720320060	LARSA	0	2023	
23ALPU040	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU041	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU042	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU043	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU044	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU045	Alevins	Fry	2023	F	Puyjalon	oui	2023	20020	19054	2002019054	SSRR	0	2023	
23ALPU046	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU047	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU048	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU049	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU050	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU051	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU052	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU053	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU054	Alevins	Fry	2023	F	Puyjalon	oui	2023	20062	20079	2006220079	LARSA	0	2023	
23ALPU055	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU056	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU057	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	NA	0	2023	Assigné à un croisement non existant
23ALPU058	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU059	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU060	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU061	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU062	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU063	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU064	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU065	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU066	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU067	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU068	Alevins	Fry	2023	F	Puyjalon	oui	2023	20032	19054	2003219054	SSRR	0	2023	
23ALPU069	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU070	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU071	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU072	Alevins	Fry	2023	F	Puyjalon	oui	2023	20063	19060	2006319060	LARSA	0	2023	
23ALPU073	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU074	Alevins	Fry	2023	M	Puyjalon	oui	2023	19055	14132	1905514132	LARSA	0	2023	
23ALPU075	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU076	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU077	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU078	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU079	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU080	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU081	Alevins	Fry	2023	M	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU082	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU083	Alevins	Fry	2023	F	Puyjalon	oui	2023	20061	19054	2006119054	SSRR	0	2023	
23ALPU084	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU085	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU086	Alevins	Fry	2023	M	Puyjalon	oui	2023	20032	19054	2003219054	SSRR	0	2023	
23ALPU087	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU088	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU089	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU090	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALPU091	Alevins	Fry	2023	F	Puyjalon	non	NA	NA	NA	NA	W	0	2023	
23ALRO001	Alevins	Fry	2023	F	Romaine	oui	2023	19T09	13066	19T0913066	SSRR	0	2023	
23ALRO002	Alevins	Fry	2023	F	Romaine	oui	2023	20T11	19039	20T1119039	LARSA	0	2023	
23ALRO003	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO004	Alevins	Fry	2023	M	Romaine	oui	2023	20085	20T08	2008520T08	LARSA	0	2023	
23ALRO005	Alevins	Fry	2023	F	Romaine	oui	2023	20T13	13066	20T1313066	SSRR	0	2023	
23ALRO006	Alevins	Fry	2023	M	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO007	Alevins	Fry	2023	F	Romaine	oui	2023	19T23	19039	19T2319039	SSRR	0	2023	
23ALRO008	Alevins	Fry	2023	F	Romaine	oui	2023	20T05	20T12	20T0520T12	LARSA	0	2023	
23ALRO009	Alevins	Fry	2023	F	Romaine	oui	2023	20T13	20024	20T1320024	SSRR	0	2023	
23ALRO010	Alevins	Fry	2023	NA	Romaine	oui	2023	20T13	20024	20T1320024	SSRR	0	2023	
23ALRO011	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO012	Alevins	Fry	2023	F	Romaine	oui	2023	19T09	13066	19T0913066	SSRR	0	2023	
23ALRO013	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO014	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO015	Alevins	Fry	2023	F	Romaine	oui	2023	20085	20T08	2008520T08	LARSA	0	2023	
23ALRO016	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	NA	0	2023	Sheldrake/PURO
23ALRO017	Alevins	Fry	2023	M	Romaine	oui	2023	20T13	13066	20T1313066	SSRR	0	2023	
23ALRO018	Alevins	Fry	2023	F	Romaine	oui	2023	19T23	19039	19T2319039	SSRR	0	2023	
23ALRO019	Alevins	Fry	2023	M	Romaine	oui	2023	19T23	20T08	19T2320T08	SSRR	0	2023	
23ALRO020	Alevins	Fry	2023	F	Romaine	oui	2023	20T13	13066	20T1313066	SSRR	0	2023	
23ALRO021	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO022	Alevins	Fry	2023	M	Romaine	oui	2023	19T23	20T08	19T2320T08	SSRR	0	2023	
23ALRO023	Alevins	Fry	2023	F	Romaine	oui	2023	19T23	20T15	19T2320T15	SSRR	0	2023	
23ALRO024	Alevins	Fry	2023	M	Romaine	oui	2023	19T23	19039	19T2319039	SSRR	0	2023	
23ALRO025	Alevins	Fry	2023	M	Romaine	oui	2023	20T05	20T08	20T0520T08	LARSA	0	2023	
23ALRO026	Alevins	Fry	2023	F	Puyjalon	oui	2023	20040	20079	2004020079	LARSA	0	2023	
23ALRO027	Alevins	Fry	2023	F	Romaine	oui	2023	20T13	19T19	20T1319T19	SSRR	0	2023	
23ALRO028	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO029	Alevins	Fry	2023	M	Romaine	oui	2023	20T05	20T03	20T0520T03	LARSA	0	2023	
23ALRO030	Alevins	Fry	2023	F	Romaine	oui	2023	20T13	19T19	20T1319T19	SSRR	0	2023	
23ALRO031	Alevins	Fry	2023	F	Romaine	oui	2023	20T05	19T13	20T0519T13	LARSA	0	2023	
23ALRO032	Alevins	Fry	2023	F	Romaine	oui	2023	19T09	19T19	19T0919T19	SSRR	0	2023	
23ALRO033	Alevins	Fry	2023	F	Romaine	oui	2023	20T13	20024	20T1320024	SSRR	0	2023	
23ALRO034	Alevins	Fry	2023	M	Romaine	oui	2023	19T23	20T15	19T2320T15	SSRR	0	2023	
23ALRO035	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO036	Alevins	Fry	2023	F	Romaine	oui	2023	20T13	19T19	20T1319T19	SSRR	0	2023	
23ALRO037	Alevins	Fry	2023	F	Romaine	oui	2023	20T05	20T03	20T0520T03	LARSA	0	2023	
23ALRO038	Alevins	Fry	2023	M	Romaine	oui	2023	20085	20T12	2008520T12	LARSA	0	2023	
23ALRO039	Alevins	Fry	2023	M	Romaine	oui	2023	19T23	19039	19T2319039	SSRR	0	2023	
23ALRO040	Alevins	Fry	2023	M	Romaine	oui	2023	19T09	19T19	19T0919T19	SSRR	0	2023	
23ALRO041	Alevins	Fry	2023	F	Romaine	oui	2023	20T09	20T15	20T0920T15	LARSA	0	2023	
23ALRO042	Alevins	Fry	2023	M	Romaine	oui	2023	20T06	20024	20T0620024	SSRR	0	2023	
23ALRO043	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO044	Alevins	Fry	2023	M	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO045	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO046	Alevins	Fry	2023	M	Romaine	oui	2023	19064	20024	1906420024	SSRR	0	2023	
23ALRO047	Alevins	Fry	2023	M	Romaine	oui	2023	19T07	20T14	19T0720T14	LARSA	0	2023	
23ALRO048	Alevins	Fry	2023	M	Romaine	oui	2023	19T23	20T08	19T2320T08	SSRR	0	2023	
23ALRO049	Alevins	Fry	2023	F	Romaine	oui	2023	20T13	19T19	20T1319T19	SSRR	0	2023	
23ALRO050	Alevins	Fry	2023	M	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO051	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO052	Alevins	Fry	2023	M	Romaine	oui	2023	20T13	19T19	20T1319T19	SSRR	0	2023	
23ALRO053	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO054	Alevins	Fry	2023	F	Romaine	oui	2023	19T23	20T08	19T2320T08	SSRR	0	2023	
23ALRO055	Alevins	Fry	2023	F	Romaine	oui	2023	19T23	20T15	19T2320T15	SSRR	0	2023	
23ALRO056	Alevins	Fry	2023	F	Romaine	oui	2023	20T05	19T13	20T0519T13	LARSA	0	2023	
23ALRO057	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO058	Alevins	Fry	2023	M	Romaine	non	NA	NA	NA	NA	NA	0	2023	Sheldrake/PURO
23ALRO059	Alevins	Fry	2023	F	Romaine	oui	2023	20T02	20T15	20T0220T15	SSRR	0	2023	
23ALRO060	Alevins	Fry	2023	M	Romaine	oui	2023	19T23	20T08	19T2320T08	SSRR	0	2023	
23ALRO061	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO062	Alevins	Fry	2023	F	Puyjalon	oui	2023	20040	20079	2004020079	LARSA	0	2023	
23ALRO063	Alevins	Fry	2023	M	Romaine	oui	2023	19T23	20T15	19T2320T15	SSRR	0	2023	
23ALRO064	Alevins	Fry	2023	F	Romaine	oui	2023	20T05	20T03	20T0520T03	LARSA	0	2023	
23ALRO065	Alevins	Fry	2023	F	Romaine	oui	2023	19T23	20T08	19T2320T08	SSRR	0	2023	
23ALRO066	Alevins	Fry	2023	M	Romaine	oui	2023	20085	19T13	2008519T13	LARSA	0	2023	
23ALRO067	Alevins	Fry	2023	M	Romaine	oui	2023	20085	20T12	2008520T12	LARSA	0	2023	
23ALRO068	Alevins	Fry	2023	M	Romaine	oui	2023	19T09	20024	19T0920024	SSRR	0	2023	
23ALRO069	Alevins	Fry	2023	F	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO070	Alevins	Fry	2023	M	Romaine	non	NA	NA	NA	NA	W	0	2023	
23ALRO071	Alevins	Fry	2023	M	Romaine	oui	2023	19T26	19050	19T2619050	LARSA	0	2023	
23ALRO072	Alevins	Fry	2023	M	Romaine	oui	2023	19T10	19T19	19T1019T19	LARSA	0	2023	
23ALRO073	Alevins	Fry	2023	M	Romaine	oui	2023	19T26	19039	19T2619039	LARSA	0	2023	
23ALRO074	Alevins	Fry	2023	F	Romaine	oui	2023	20T18	20T14	20T1820T14	SSRR	0	2023	
